Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),AT (°C),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),hour,day,month,month_name,day_of_week,is_weekend,season,time_of_day,station,SI_PM2.5,SI_PM10,SI_SO2,SI_CO,SI_Ozone,AQI,AQI_Category
2025-05-03 19:00:00,14.9,99.7,2.72,34.52,0.68,11.03,0.14,34.46,41.5,0.95,0.0,0.0,19,3,5,May,Saturday,True,Summer,Evening,bhelupur,24.83,99.71,43.15,34.0,11.03,99.71,Satisfactory
2025-05-03 20:00:00,18.42,100.05,2.5,34.63,0.81,8.0,0.16,33.7,44.08,0.78,0.0,0.0,20,3,5,May,Saturday,True,Summer,Evening,bhelupur,30.7,101.03,43.29,40.5,8.0,101.03,Moderate
2025-05-03 21:00:00,18.42,105.1,2.58,34.72,0.89,7.46,0.18,33.21,45.84,0.86,0.0,0.0,21,3,5,May,Saturday,True,Summer,Night,bhelupur,30.7,104.37,43.4,44.5,7.46,104.37,Moderate
2025-05-03 22:00:00,20.6,109.07,2.64,34.66,0.77,7.51,0.16,32.31,49.14,0.51,0.0,0.0,22,3,5,May,Saturday,True,Summer,Night,bhelupur,34.33,106.99,43.32,38.5,7.51,106.99,Moderate
2025-05-03 23:00:00,22.78,104.12,2.69,34.92,0.68,7.31,0.14,31.34,52.03,0.56,0.0,0.0,23,3,5,May,Saturday,True,Summer,Night,bhelupur,37.97,103.72,43.65,34.0,7.31,103.72,Moderate
2025-05-04 00:00:00,24.96,115.3,2.53,35.01,0.54,5.53,0.1,30.37,52.41,0.72,0.0,0.0,0,4,5,May,Sunday,True,Summer,Night,bhelupur,41.6,111.1,43.76,27.0,5.53,111.1,Moderate
2025-05-04 01:00:00,12.95,74.72,2.72,35.24,0.33,1.32,0.06,29.48,52.58,0.47,0.0,0.0,1,4,5,May,Sunday,True,Summer,Night,bhelupur,21.58,75.23,44.05,16.5,1.32,75.23,Satisfactory
2025-05-04 02:00:00,9.63,78.48,2.77,35.21,0.2,0.43,0.04,28.43,55.32,0.24,0.0,0.0,2,4,5,May,Sunday,True,Summer,Night,bhelupur,16.05,78.91,44.01,10.0,0.43,78.91,Satisfactory
2025-05-04 03:00:00,9.63,85.34,2.63,34.75,0.16,0.4983333333333333,0.04,28.23,55.44,0.42,0.0,0.0,3,4,5,May,Sunday,True,Summer,Night,bhelupur,16.05,85.63,43.44,8.0,0.5,85.63,Satisfactory
2025-05-04 04:00:00,10.038,77.44,2.68,34.65,0.17,0.5666666666666667,0.04,27.93,55.2,0.4,0.0,0.0,4,4,5,May,Sunday,True,Summer,Night,bhelupur,16.73,77.89,43.31,8.5,0.57,77.89,Satisfactory
2025-05-04 05:00:00,10.446,80.76,2.63,34.84,0.15,0.635,0.03,27.92,53.42,0.54,0.0,0.0,5,4,5,May,Sunday,True,Summer,Morning,bhelupur,17.41,81.14,43.55,7.5,0.64,81.14,Satisfactory
2025-05-04 06:00:00,10.854,79.69,2.62,34.55,0.16,,0.03,28.59,52.97,0.34,0.0,0.0,6,4,5,May,Sunday,True,Summer,Morning,bhelupur,18.09,80.1,43.19,8.0,,80.1,Satisfactory
2025-05-04 07:00:00,11.262,94.85,2.53,34.98,0.19,,0.04,31.6,45.64,0.52,0.0,0.0,7,4,5,May,Sunday,True,Summer,Morning,bhelupur,18.77,94.95,43.72,9.5,,94.95,Satisfactory
2025-05-04 08:00:00,11.67,101.66,2.59,35.21,0.24,0.84,0.05,35.26,40.61,0.49,0.0,0.0,8,4,5,May,Sunday,True,Summer,Morning,bhelupur,19.45,102.1,44.01,12.0,0.84,102.1,Moderate
2025-05-04 09:00:00,16.23,119.49,2.7,34.75,0.3,6.05,0.06,35.37,41.66,1.08,0.0,0.0,9,4,5,May,Sunday,True,Summer,Morning,bhelupur,27.05,113.86,43.44,15.0,6.05,113.86,Moderate
2025-05-04 10:00:00,16.44,119.99,2.54,34.38,0.29,10.69,0.06,36.29,40.84,1.16,0.0,0.0,10,4,5,May,Sunday,True,Summer,Morning,bhelupur,27.4,114.19,42.98,14.5,10.69,114.19,Moderate
2025-05-04 11:00:00,13.92,113.73,2.74,34.34,0.28,18.87,0.06,37.2,41.09,1.08,0.0,0.0,11,4,5,May,Sunday,True,Summer,Morning,bhelupur,23.2,110.06,42.93,14.0,18.87,110.06,Moderate
2025-05-04 12:00:00,18.06,109.33,2.63,34.24,0.28,21.4,0.06,38.0,40.0,1.1,0.0,0.0,12,4,5,May,Sunday,True,Summer,Afternoon,bhelupur,30.1,107.16,42.8,14.0,21.4,107.16,Moderate
2025-05-04 13:00:00,18.33,93.81,2.64,34.14,0.28,20.12,0.06,32.28,48.12,2.4,0.01,0.0,13,4,5,May,Sunday,True,Summer,Afternoon,bhelupur,30.55,93.93,42.67,14.0,20.12,93.93,Satisfactory
2025-05-04 14:00:00,17.479999999999997,459.26,2.62,33.71,0.2,10.87,0.04,30.44,47.62,1.55,0.0,0.0,14,4,5,May,Sunday,True,Summer,Afternoon,bhelupur,29.13,442.38,42.14,10.0,10.87,442.38,Severe
2025-05-04 15:00:00,16.63,81.06,2.57,33.77,0.2,4.15,0.04,36.8,31.56,1.26,0.0,0.0,15,4,5,May,Sunday,True,Summer,Afternoon,bhelupur,27.72,81.44,42.21,10.0,4.15,81.44,Satisfactory
2025-05-04 16:00:00,15.78,49.84,2.59,33.75,0.19,0.62,0.04,36.78,34.22,0.76,0.0,0.0,16,4,5,May,Sunday,True,Summer,Afternoon,bhelupur,26.3,49.84,42.19,9.5,0.62,49.84,Good
2025-05-04 17:00:00,14.93,64.42,2.59,33.71,0.18,1.44,0.04,33.37,41.71,1.41,0.0,0.0,17,4,5,May,Sunday,True,Summer,Evening,bhelupur,24.88,65.13,42.14,9.0,1.44,65.13,Satisfactory
2025-05-04 18:00:00,14.08,79.39,2.57,33.54,0.2,3.36,0.04,31.07,48.57,0.71,0.0,0.0,18,4,5,May,Sunday,True,Summer,Evening,bhelupur,23.47,79.8,41.92,10.0,3.36,79.8,Satisfactory
2025-05-04 19:00:00,13.23,83.18,2.65,33.93,0.22,3.96,0.04,30.01,55.21,0.92,0.0,0.0,19,4,5,May,Sunday,True,Summer,Evening,bhelupur,22.05,83.52,42.41,11.0,3.96,83.52,Satisfactory
2025-05-04 20:00:00,11.64,83.48,2.62,34.06,0.22,3.2,0.04,29.19,54.88,0.87,0.0,0.0,20,4,5,May,Sunday,True,Summer,Evening,bhelupur,19.4,83.81,42.58,11.0,3.2,83.81,Satisfactory
2025-05-04 21:00:00,9.93,47.8,2.72,34.02,0.22,1.25,0.04,28.55,53.96,0.8,0.0,0.0,21,4,5,May,Sunday,True,Summer,Night,bhelupur,16.55,47.8,42.53,11.0,1.25,47.8,Good
2025-05-04 22:00:00,9.81,46.57,2.64,33.82,0.19,0.11,0.04,27.7,54.26,0.56,0.0,0.0,22,4,5,May,Sunday,True,Summer,Night,bhelupur,16.35,46.57,42.27,9.5,0.11,46.57,Good
2025-05-04 23:00:00,9.015,44.05,2.53,34.02,0.18,0.105,0.04,27.06,55.06,0.46,0.0,0.0,23,4,5,May,Sunday,True,Summer,Night,bhelupur,15.03,44.05,42.53,9.0,0.1,44.05,Good
2025-05-05 00:00:00,8.22,42.1,2.6,34.13,0.16,0.1,0.03,27.02,54.99,0.47,0.0,0.0,0,5,5,May,Monday,False,Summer,Night,bhelupur,13.7,42.1,42.66,8.0,0.1,42.66,Good
2025-05-05 01:00:00,8.14,43.21,2.66,34.44,0.19,0.095,0.04,26.68,57.04,0.37,0.0,0.0,1,5,5,May,Monday,False,Summer,Night,bhelupur,13.57,43.21,43.05,9.5,0.1,43.21,Good
2025-05-05 02:00:00,12.36,71.46,2.74,34.28,0.22,,0.04,25.97,63.16,0.38,0.0,0.0,2,5,5,May,Monday,False,Summer,Night,bhelupur,20.6,72.03,42.85,11.0,,72.03,Satisfactory
2025-05-05 03:00:00,13.74,61.05,2.74,34.39,0.19,,0.04,25.94,59.11,0.26,0.0,0.0,3,5,5,May,Monday,False,Summer,Night,bhelupur,22.9,61.83,42.99,9.5,,61.83,Satisfactory
2025-05-05 04:00:00,10.99,44.97,2.58,34.42,0.16,,0.03,25.64,61.06,0.43,0.0,0.0,4,5,5,May,Monday,False,Summer,Night,bhelupur,18.32,44.97,43.03,8.0,,44.97,Good
2025-05-05 05:00:00,13.106666666666667,42.79,2.8,34.4,0.18,,0.04,25.4,63.82,0.58,0.0,0.0,5,5,5,May,Monday,False,Summer,Morning,bhelupur,21.84,42.79,43.0,9.0,,43.0,Good
2025-05-05 06:00:00,15.223333333333333,66.19,2.7,34.61,0.24,0.07,0.05,26.38,68.17,0.77,0.0,0.0,6,5,5,May,Monday,False,Summer,Morning,bhelupur,25.37,66.87,43.26,12.0,0.07,66.87,Satisfactory
2025-05-05 07:00:00,17.34,80.89,2.68,34.44,0.29,0.49,0.06,29.65,57.73,0.76,0.0,0.0,7,5,5,May,Monday,False,Summer,Morning,bhelupur,28.9,81.27,43.05,14.5,0.49,81.27,Satisfactory
2025-05-05 08:00:00,14.83,101.85,2.66,34.55,0.3,2.22,0.06,32.03,49.65,0.98,0.0,0.0,8,5,5,May,Monday,False,Summer,Morning,bhelupur,24.72,102.22,43.19,15.0,2.22,102.22,Moderate
2025-05-05 09:00:00,12.32,72.75,2.58,34.84,0.26,4.36,0.05,34.45,41.72,1.16,0.0,0.0,9,5,5,May,Monday,False,Summer,Morning,bhelupur,20.53,73.3,43.55,13.0,4.36,73.3,Satisfactory
2025-05-05 10:00:00,9.81,66.99,2.64,35.48,0.22,8.3,0.04,37.18,35.54,0.9,0.0,0.0,10,5,5,May,Monday,False,Summer,Morning,bhelupur,16.35,67.65,44.35,11.0,8.3,67.65,Satisfactory
2025-05-05 11:00:00,9.15,57.59,2.71,35.87,0.19,9.22,0.04,37.95,33.58,0.76,0.0,0.0,11,5,5,May,Monday,False,Summer,Morning,bhelupur,15.25,58.44,44.84,9.5,9.22,58.44,Satisfactory
2025-05-05 12:00:00,9.71,52.18,2.6,36.89,0.19,11.44,0.04,39.35,31.74,0.8,0.0,0.0,12,5,5,May,Monday,False,Summer,Afternoon,bhelupur,16.18,53.14,46.11,9.5,11.44,53.14,Satisfactory
2025-05-05 13:00:00,9.33,53.06,2.77,36.89,0.2,8.87,0.04,39.39,31.97,0.8,0.0,0.0,13,5,5,May,Monday,False,Summer,Afternoon,bhelupur,15.55,54.0,46.11,10.0,8.87,54.0,Satisfactory
2025-05-05 14:00:00,11.1,50.74,2.6,38.16,0.22,31.98,0.04,39.72,31.04,0.79,0.0,0.0,14,5,5,May,Monday,False,Summer,Afternoon,bhelupur,18.5,51.73,47.7,11.0,31.98,51.73,Satisfactory
2025-05-05 15:00:00,11.01,55.71,2.6,36.83,0.21,19.48,0.04,39.22,31.07,1.02,0.0,0.0,15,5,5,May,Monday,False,Summer,Afternoon,bhelupur,18.35,56.6,46.04,10.5,19.48,56.6,Satisfactory
2025-05-05 16:00:00,11.6,52.54,2.83,36.36,0.26,12.84,0.05,38.74,33.28,0.95,0.0,0.0,16,5,5,May,Monday,False,Summer,Afternoon,bhelupur,19.33,53.49,45.45,13.0,12.84,53.49,Satisfactory
2025-05-05 17:00:00,11.4,65.04,2.51,37.03,0.39,13.1,0.08,35.98,39.05,1.08,0.0,0.0,17,5,5,May,Monday,False,Summer,Evening,bhelupur,19.0,65.74,46.29,19.5,13.1,65.74,Satisfactory
2025-05-05 18:00:00,14.3,73.06,2.78,37.03,0.62,15.09,0.12,34.49,41.57,0.99,0.0,0.0,18,5,5,May,Monday,False,Summer,Evening,bhelupur,23.83,73.6,46.29,31.0,15.09,73.6,Satisfactory
2025-05-05 19:00:00,15.92,82.76,2.66,35.9,0.75,11.22,0.15,33.86,42.91,0.94,0.0,0.0,19,5,5,May,Monday,False,Summer,Evening,bhelupur,26.53,83.1,44.88,37.5,11.22,83.1,Satisfactory
2025-05-05 20:00:00,17.43,199.66,2.62,35.68,0.45,9.54,0.1,30.88,50.63,1.45,0.0,0.0,20,5,5,May,Monday,False,Summer,Evening,bhelupur,29.05,166.78,44.6,22.5,9.54,166.78,Moderate
2025-05-05 21:00:00,8.71,115.95,2.74,35.45,0.34,2.55,0.06,24.65,82.5,1.28,0.28,0.0,21,5,5,May,Monday,False,Summer,Night,bhelupur,14.52,111.53,44.31,17.0,2.55,111.53,Moderate
2025-05-05 22:00:00,83.03,104.51,2.46,34.86,0.24,3.049230769230769,0.05,22.18,93.48,0.78,0.05,0.0,22,5,5,May,Monday,False,Summer,Night,bhelupur,138.62,103.98,43.58,12.0,3.05,138.62,Moderate
2025-05-05 23:00:00,77.67571428571429,25.66,2.76,34.53,0.21,3.548461538461538,0.04,22.44,95.84,0.33,0.02,0.0,23,5,5,May,Monday,False,Summer,Night,bhelupur,129.87,25.66,43.16,10.5,3.55,129.87,Moderate
2025-05-06 00:00:00,72.32142857142857,,2.759090909090909,32.84,0.20363636363636364,4.047692307692308,0.03909090909090909,23.502727272727274,91.75,0.3845454545454546,0.0,0.0,0,6,5,May,Tuesday,False,Summer,Night,bhelupur,121.12,,41.05,10.18,4.05,121.12,Moderate
2025-05-06 01:00:00,66.96714285714286,,2.758181818181818,32.84,0.19727272727272727,,0.038181818181818185,24.565454545454546,87.66,0.43909090909090914,0.0,0.0,1,6,5,May,Tuesday,False,Summer,Night,bhelupur,112.38,,41.05,9.86,,112.38,Moderate
2025-05-06 02:00:00,61.612857142857145,,2.7572727272727273,32.84,0.19090909090909092,,0.03727272727272727,25.62818181818182,83.57000000000001,0.49363636363636365,0.0,0.0,2,6,5,May,Tuesday,False,Summer,Night,bhelupur,103.63,,41.05,9.55,,103.63,Moderate
2025-05-06 03:00:00,56.25857142857143,,2.63,32.84,,,0.05,26.69090909090909,79.48,,0.0,,3,6,5,May,Tuesday,False,Summer,Night,bhelupur,93.89,,41.05,,,93.89,Satisfactory
2025-05-06 04:00:00,50.90428571428572,,2.64,32.84,,,0.05,27.753636363636364,75.39,,0.0,,4,6,5,May,Tuesday,False,Summer,Night,bhelupur,85.14,,41.05,,,85.14,Satisfactory
2025-05-06 05:00:00,,,2.65,32.84,,,0.04,28.81636363636364,71.30000000000001,,0.0,,5,6,5,May,Tuesday,False,Summer,Morning,bhelupur,,,41.05,,,41.05,Good
2025-05-06 06:00:00,,,2.64,32.84,,,0.04,29.879090909090912,,,0.0,,6,6,5,May,Tuesday,False,Summer,Morning,bhelupur,,,41.05,,,41.05,Good
2025-05-06 07:00:00,,,2.64,32.84,,,0.05,30.941818181818185,,,0.0,,7,6,5,May,Tuesday,False,Summer,Morning,bhelupur,,,41.05,,,41.05,Good
2025-05-06 08:00:00,,,2.64,32.84,,,0.05,32.00454545454546,,,0.0,,8,6,5,May,Tuesday,False,Summer,Morning,bhelupur,,,41.05,,,41.05,Good
2025-05-06 09:00:00,,,2.64,32.84,,,0.05,33.06727272727273,,,0.0,,9,6,5,May,Tuesday,False,Summer,Morning,bhelupur,,,41.05,,,41.05,Good
2025-05-06 10:00:00,,44.52,2.75,34.3,0.14,9.04,0.03,34.13,50.85,0.93,0.0,0.0,10,6,5,May,Tuesday,False,Summer,Morning,bhelupur,,44.52,42.88,7.0,9.04,44.52,Good
2025-05-06 11:00:00,,40.26,2.68,34.29,0.14,5.7,0.03,34.72,47.94,0.88,0.0,0.0,11,6,5,May,Tuesday,False,Summer,Morning,bhelupur,,40.26,42.86,7.0,5.7,42.86,Good
2025-05-06 12:00:00,8.07,37.19,2.74,34.37,0.16,7.24,0.03,36.61,44.57,0.75,0.0,0.0,12,6,5,May,Tuesday,False,Summer,Afternoon,bhelupur,13.45,37.19,42.96,8.0,7.24,42.96,Good
2025-05-06 13:00:00,8.74,43.61,2.61,34.61,0.19,9.91,0.04,37.73,41.24,0.8,0.0,0.0,13,6,5,May,Tuesday,False,Summer,Afternoon,bhelupur,14.57,43.61,43.26,9.5,9.91,43.61,Good
2025-05-06 14:00:00,8.2,37.61,2.64,34.08,0.17,10.59,0.03,37.85,39.68,0.79,0.0,0.0,14,6,5,May,Tuesday,False,Summer,Afternoon,bhelupur,13.67,37.61,42.6,8.5,10.59,42.6,Good
2025-05-06 15:00:00,9.0,40.22,2.71,34.14,0.15,7.75,0.03,37.55,39.86,1.0,0.0,0.0,15,6,5,May,Tuesday,False,Summer,Afternoon,bhelupur,15.0,40.22,42.67,7.5,7.75,42.67,Good
2025-05-06 16:00:00,8.86,43.81,2.63,34.2,0.16,25.4,0.03,35.69,45.28,1.0,0.0,0.0,16,6,5,May,Tuesday,False,Summer,Afternoon,bhelupur,14.77,43.81,42.75,8.0,25.4,43.81,Good
2025-05-06 17:00:00,8.938333333333333,46.17,2.69,33.96,0.21,17.35,0.04,33.08,53.57,1.1,0.0,0.0,17,6,5,May,Tuesday,False,Summer,Evening,bhelupur,14.9,46.17,42.45,10.5,17.35,46.17,Good
2025-05-06 18:00:00,9.016666666666666,45.01,2.71,34.27,0.22,17.52,0.04,31.42,60.24,0.87,0.0,0.0,18,6,5,May,Tuesday,False,Summer,Evening,bhelupur,15.03,45.01,42.84,11.0,17.52,45.01,Good
2025-05-06 19:00:00,9.094999999999999,36.51,2.64,34.14,0.21,7.41,0.04,30.18,63.52,0.75,0.0,0.0,19,6,5,May,Tuesday,False,Summer,Evening,bhelupur,15.16,36.51,42.67,10.5,7.41,42.67,Good
2025-05-06 20:00:00,9.173333333333332,36.4,2.73,34.06,0.22,3.04,0.04,29.3,65.12,0.65,0.0,0.0,20,6,5,May,Tuesday,False,Summer,Evening,bhelupur,15.29,36.4,42.58,11.0,3.04,42.58,Good
2025-05-06 21:00:00,9.251666666666667,48.9,2.51,34.26,0.23,1.28,0.05,28.7,67.11,0.68,0.0,0.0,21,6,5,May,Tuesday,False,Summer,Night,bhelupur,15.42,48.9,42.82,11.5,1.28,48.9,Good
2025-05-06 22:00:00,9.33,42.48,2.77,34.36,0.22,0.46,0.04,28.2,68.67,0.68,0.0,0.0,22,6,5,May,Tuesday,False,Summer,Night,bhelupur,15.55,42.48,42.95,11.0,0.46,42.95,Good
2025-05-06 23:00:00,9.9,44.26,2.6,34.13,0.2,0.13,0.04,27.83,70.42,0.73,0.0,0.0,23,6,5,May,Tuesday,False,Summer,Night,bhelupur,16.5,44.26,42.66,10.0,0.13,44.26,Good
2025-05-07 00:00:00,8.92,48.88,2.58,34.09,0.19,0.18,0.04,27.56,71.45,1.12,0.0,0.0,0,7,5,May,Wednesday,False,Summer,Night,bhelupur,14.87,48.88,42.61,9.5,0.18,48.88,Good
2025-05-07 01:00:00,8.85,34.94,2.57,34.2,0.17,0.29,0.04,27.03,73.84,0.73,0.0,0.0,1,7,5,May,Wednesday,False,Summer,Night,bhelupur,14.75,34.94,42.75,8.5,0.29,42.75,Good
2025-05-07 02:00:00,9.528749999999999,39.19,2.64,34.28,0.16,0.31,0.03,26.48,76.85,0.54,0.0,0.0,2,7,5,May,Wednesday,False,Summer,Night,bhelupur,15.88,39.19,42.85,8.0,0.31,42.85,Good
2025-05-07 03:00:00,10.2075,39.93,2.57,34.09,0.15,0.32999999999999996,0.03,26.04,78.49,0.53,0.0,0.0,3,7,5,May,Wednesday,False,Summer,Night,bhelupur,17.01,39.93,42.61,7.5,0.33,42.61,Good
2025-05-07 04:00:00,10.88625,41.24,2.73,34.21,0.15,0.35,0.03,26.0,77.6,0.41,0.0,0.0,4,7,5,May,Wednesday,False,Summer,Night,bhelupur,18.14,41.24,42.76,7.5,0.35,42.76,Good
2025-05-07 05:00:00,11.565,49.81,2.68,34.28,0.14,,0.03,26.11,76.78,0.49,0.0,0.0,5,7,5,May,Wednesday,False,Summer,Morning,bhelupur,19.27,49.81,42.85,7.0,,49.81,Good
2025-05-07 06:00:00,12.24375,61.72,2.62,34.27,0.15,,0.03,26.82,75.72,0.78,0.0,0.0,6,7,5,May,Wednesday,False,Summer,Morning,bhelupur,20.41,62.49,42.84,7.5,,62.49,Satisfactory
2025-05-07 07:00:00,12.9225,59.5,2.66,34.38,0.17,0.41,0.03,29.86,67.24,0.67,0.0,0.0,7,7,5,May,Wednesday,False,Summer,Morning,bhelupur,21.54,60.31,42.98,8.5,0.41,60.31,Satisfactory
2025-05-07 08:00:00,,64.16,2.59,34.44,0.2,1.67,0.04,33.43,57.68,0.62,0.0,0.0,8,7,5,May,Wednesday,False,Summer,Morning,bhelupur,,64.88,43.05,10.0,1.67,64.88,Satisfactory
2025-05-07 09:00:00,14.28,62.8,2.62,34.5,0.22,22.62,0.04,35.87,52.28,0.74,0.0,0.0,9,7,5,May,Wednesday,False,Summer,Morning,bhelupur,23.8,63.54,43.12,11.0,22.62,63.54,Satisfactory
2025-05-07 10:00:00,16.7,66.65,2.72,34.53,0.23,18.98,0.05,37.17,47.96,0.6,0.0,0.0,10,7,5,May,Wednesday,False,Summer,Morning,bhelupur,27.83,67.32,43.16,11.5,18.98,67.32,Satisfactory
2025-05-07 11:00:00,15.916666666666666,68.0,2.69,34.83,0.24,16.36,0.05,37.76,44.77,0.93,0.0,0.0,11,7,5,May,Wednesday,False,Summer,Morning,bhelupur,26.53,68.64,43.54,12.0,16.36,68.64,Satisfactory
2025-05-07 12:00:00,15.133333333333333,54.45,2.66,34.88,0.22,10.57,0.04,39.35,40.3,0.75,0.0,0.0,12,7,5,May,Wednesday,False,Summer,Afternoon,bhelupur,25.22,55.36,43.6,11.0,10.57,55.36,Satisfactory
2025-05-07 13:00:00,14.35,67.45,2.68,35.02,0.24,20.88,0.05,39.97,38.19,0.86,0.0,0.0,13,7,5,May,Wednesday,False,Summer,Afternoon,bhelupur,23.92,68.1,43.78,12.0,20.88,68.1,Satisfactory
2025-05-07 14:00:00,13.566666666666666,53.14,2.68,35.01,0.18,53.71,0.03,41.2,35.15,0.67,0.0,0.0,14,7,5,May,Wednesday,False,Summer,Afternoon,bhelupur,22.61,54.08,43.76,9.0,54.64,54.64,Satisfactory
2025-05-07 15:00:00,12.783333333333333,59.2,2.58,35.08,0.2,47.23,0.04,40.63,35.21,0.88,0.0,0.0,15,7,5,May,Wednesday,False,Summer,Afternoon,bhelupur,21.31,60.02,43.85,10.0,47.23,60.02,Satisfactory
2025-05-07 16:00:00,12.0,53.71,2.55,35.44,0.23,72.34,0.04,40.54,34.72,0.51,0.0,0.0,16,7,5,May,Wednesday,False,Summer,Afternoon,bhelupur,20.0,54.64,44.3,11.5,72.89,72.89,Satisfactory
2025-05-07 17:00:00,13.26,58.94,2.68,35.05,0.18,47.88,0.04,37.52,39.96,0.41,0.0,0.0,17,7,5,May,Wednesday,False,Summer,Evening,bhelupur,22.1,59.76,43.81,9.0,47.88,59.76,Satisfactory
2025-05-07 18:00:00,12.95,58.34,2.55,35.04,0.2,12.22,0.04,35.24,45.64,0.9,0.0,0.0,18,7,5,May,Wednesday,False,Summer,Evening,bhelupur,21.58,59.17,43.8,10.0,12.22,59.17,Satisfactory
2025-05-07 19:00:00,11.16,74.68,2.62,35.04,0.19,7.45,0.04,31.58,53.26,1.05,0.0,0.0,19,7,5,May,Wednesday,False,Summer,Evening,bhelupur,18.6,75.19,43.8,9.5,7.45,75.19,Satisfactory
2025-05-07 20:00:00,10.86,50.19,2.68,35.0,0.2,2.28,0.04,30.74,53.56,0.83,0.0,0.0,20,7,5,May,Wednesday,False,Summer,Evening,bhelupur,18.1,51.19,43.75,10.0,2.28,51.19,Satisfactory
2025-05-07 21:00:00,10.86,50.58,2.71,34.94,0.23,0.39,0.05,30.66,55.48,0.79,0.0,0.0,21,7,5,May,Wednesday,False,Summer,Night,bhelupur,18.1,51.57,43.67,11.5,0.39,51.57,Satisfactory
2025-05-07 22:00:00,9.5925,52.95,2.62,34.84,0.25,0.22,0.05,30.79,56.49,0.89,0.0,0.0,22,7,5,May,Wednesday,False,Summer,Night,bhelupur,15.99,53.89,43.55,12.5,0.22,53.89,Satisfactory
2025-05-07 23:00:00,8.325,73.18,2.7,35.24,0.19,2.31,0.04,28.96,61.66,1.36,0.0,0.0,23,7,5,May,Wednesday,False,Summer,Night,bhelupur,13.88,73.72,44.05,9.5,2.31,73.72,Satisfactory
2025-05-08 00:00:00,7.0575,33.47,2.54,34.66,0.14,2.68,0.03,28.82,59.16,1.32,0.0,0.0,0,8,5,May,Thursday,False,Summer,Night,bhelupur,11.76,33.47,43.32,7.0,2.68,43.32,Good
2025-05-08 01:00:00,5.79,36.72,2.64,34.81,0.1,2.3,0.02,28.31,62.67,0.82,0.0,0.0,1,8,5,May,Thursday,False,Summer,Night,bhelupur,9.65,36.72,43.51,5.0,2.3,43.51,Good
2025-05-08 02:00:00,6.24,22.48,2.66,34.59,0.07,0.92,0.01,27.55,66.4,0.74,0.0,0.0,2,8,5,May,Thursday,False,Summer,Night,bhelupur,10.4,22.48,43.24,3.5,0.92,43.24,Good
2025-05-08 03:00:00,5.76,24.58,2.57,34.76,0.05,5.14,0.01,27.21,67.94,1.5,0.0,0.0,3,8,5,May,Thursday,False,Summer,Night,bhelupur,9.6,24.58,43.45,2.5,5.14,43.45,Good
2025-05-08 04:00:00,5.42,31.48,2.6,34.73,0.05,2.04,0.01,26.57,66.66,0.48,0.0,0.0,4,8,5,May,Thursday,False,Summer,Night,bhelupur,9.03,31.48,43.41,2.5,2.04,43.41,Good
2025-05-08 05:00:00,7.29,30.21,2.67,34.56,0.05,1.565,0.01,25.93,71.37,0.69,0.0,0.0,5,8,5,May,Thursday,False,Summer,Morning,bhelupur,12.15,30.21,43.2,2.5,1.56,43.2,Good
2025-05-08 06:00:00,7.35,46.55,2.74,34.62,0.06,1.09,0.01,26.72,72.14,0.77,0.0,0.0,6,8,5,May,Thursday,False,Summer,Morning,bhelupur,12.25,46.55,43.27,3.0,1.09,46.55,Good
2025-05-08 07:00:00,7.35,39.1,2.67,34.41,0.07,0.6150000000000002,0.01,30.24,60.97,0.99,0.0,0.0,7,8,5,May,Thursday,False,Summer,Morning,bhelupur,12.25,39.1,43.01,3.5,0.62,43.01,Good
2025-05-08 08:00:00,8.175,51.03,2.76,34.57,0.09,0.14,0.02,34.12,49.47,1.02,0.0,0.0,8,8,5,May,Thursday,False,Summer,Morning,bhelupur,13.63,52.01,43.21,4.5,0.14,52.01,Satisfactory
2025-05-08 09:00:00,9.0,51.7,2.42,34.48,0.1,1.62,0.02,36.86,43.3,0.74,0.0,0.0,9,8,5,May,Thursday,False,Summer,Morning,bhelupur,15.0,52.67,43.1,5.0,1.62,52.67,Satisfactory
2025-05-08 10:00:00,9.825,42.97,2.58,34.66,0.12,3.8,0.02,39.03,37.94,0.66,0.0,0.0,10,8,5,May,Thursday,False,Summer,Morning,bhelupur,16.38,42.97,43.32,6.0,3.8,43.32,Good
2025-05-08 11:00:00,10.65,41.66,2.66,34.65,0.16,10.97,0.04,39.52,36.87,0.64,0.0,0.0,11,8,5,May,Thursday,False,Summer,Morning,bhelupur,17.75,41.66,43.31,8.0,10.97,43.31,Good
2025-05-08 12:00:00,12.11,51.79,2.77,34.99,0.18,14.26,0.04,40.18,35.32,1.01,0.0,0.0,12,8,5,May,Thursday,False,Summer,Afternoon,bhelupur,20.18,52.75,43.74,9.0,14.26,52.75,Satisfactory
2025-05-08 13:00:00,12.21,47.54,2.75,35.02,0.17,13.36,0.04,41.23,32.53,0.87,0.0,0.0,13,8,5,May,Thursday,False,Summer,Afternoon,bhelupur,20.35,47.54,43.78,8.5,13.36,47.54,Good
2025-05-08 14:00:00,9.48,45.35,2.63,34.84,0.15,14.28,0.03,41.72,32.03,1.07,0.0,0.0,14,8,5,May,Thursday,False,Summer,Afternoon,bhelupur,15.8,45.35,43.55,7.5,14.28,45.35,Good
